0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,y
13,24,31,35,32,39,36,34,29,36,32,28,24,30,25,22,18,23,20,18,10,17,22,20,26,23,20,17,22,18,15,12,16,12,9,6,10,7,5,7,11,11,15,12,10,10,12,8,5,7,5,3,3,7,1,4,6,4,9,8,5,2,10,4,1,3,11,1,6,9,14,7,11,13,10,5,1,1,12,2,3,7,14,5,10,13,18,12,15,17,10,11,10,3,8,10,11,7,8,13,14,13,12,16,18,4,7,12,3,8,12,16,9,15,18,21,16,19,22,2,13,2,4,8,15,6,11,14,19,13,16,19,12,3,2,5,14,4,8,11,17,10,13,16,11,12,11,5,9,12,13,11,11,14,16,5,8,14,6,11,14,18,12,16,18,3,12,2,6,9,15,8,11,14,11,2,3,6,12,5,8,10,10,10,10,6,8,11,12,5,8,12,6,10,12,3,10,2,5,7,8,2,1,4,8,8,8,3,6,2,1
12,22,29,33,31,39,41,41,27,32,31,28,21,24,23,20,14,17,16,15,10,17,21,20,28,29,29,17,21,18,16,12,12,10,8,6,5,4,3,6,10,12,18,19,18,11,11,8,6,9,3,1,3,11,5,6,8,3,10,13,13,12,11,6,1,1,13,5,6,9,18,12,12,15,11,11,10,9,14,6,3,4,17,9,10,13,21,16,16,18,8,11,12,4,5,9,11,10,8,12,16,17,14,17,20,3,5,13,7,11,14,18,15,18,22,25,22,24,27,2,15,8,11,14,21,16,19,22,27,23,25,27,16,8,10,13,21,16,18,21,28,23,24,27,9,11,12,6,7,12,14,13,12,15,17,4,7,13,8,11,14,19,15,17,19,3,14,6,8,11,19,13,14,16,14,5,5,8,17,11,11,13,8,10,12,7,7,11,13,4,7,12,7,9,11,3,12,6,6,8,12,5,3,5,6,8,10,3,5,2,1
11,22,29,34,30,40,42,42,27,34,33,30,22,27,25,22,16,20,19,17,10,18,22,20,29,31,31,18,23,21,18,13,15,13,10,7,9,8,6,7,11,11,18,20,20,10,12,10,7,8,5,2,2,9,2,3,5,4,9,12,13,12,10,6,3,0,12,4,4,8,15,9,10,13,10,9,9,9,12,4,1,3,15,7,9,12,19,13,14,17,9,13,13,3,6,8,9,8,6,10,13,14,11,14,17,3,5,13,6,9,12,18,13,16,20,23,19,22,24,1,16,7,10,13,21,15,18,21,26,21,23,26,17,8,9,12,21,15,17,21,26,21,23,25,9,11,11,5,7,10,12,11,10,13,15,3,6,13,7,10,14,18,14,16,18,3,14,6,8,11,18,12,13,16,13,4,5,8,16,9,10,13,8,10,10,6,7,10,12,3,6,12,6,8,11,3,11,4,5,8,10,3,2,4,7,8,9,3,5,2,1
16,29,38,45,34,37,32,29,28,30,26,23,20,22,19,16,12,14,13,11,13,22,29,19,21,16,13,13,13,10,7,7,6,4,3,6,2,5,6,9,16,8,8,5,3,7,2,5,7,11,7,11,13,17,14,17,19,6,8,2,7,10,13,9,13,16,19,17,20,23,27,24,26,28,12,8,14,16,19,16,20,23,26,23,27,29,33,31,33,35,9,10,11,6,10,13,15,13,15,18,20,21,21,24,25,5,8,13,7,11,14,19,15,18,21,25,22,24,26,3,12,2,6,9,16,10,13,16,22,17,20,21,10,0,3,6,13,7,10,13,18,14,16,18,10,12,12,7,11,14,16,15,16,19,20,4,7,13,8,11,14,19,15,17,19,3,12,4,7,10,16,11,13,15,10,1,3,6,13,8,10,11,9,10,11,8,10,12,14,3,6,12,7,9,11,2,10,4,6,8,9,2,3,5,7,8,8,2,4,1,1
9,18,23,25,27,31,28,25,23,28,25,21,19,22,19,16,13,16,14,12,8,14,16,18,22,19,16,15,19,15,12,10,13,10,7,5,6,5,3,5,7,10,13,10,7,8,10,7,4,5,4,2,3,5,2,5,7,2,6,8,5,2,6,4,2,3,7,1,4,8,10,7,10,12,7,6,3,0,7,3,1,4,9,3,6,9,12,9,12,14,7,7,7,3,5,8,10,7,6,10,13,13,12,15,17,4,7,10,3,7,11,13,9,12,16,18,15,18,21,3,9,2,3,7,12,6,9,12,16,12,15,17,8,4,0,4,9,3,5,9,12,9,11,14,7,8,9,4,6,9,11,10,9,13,15,4,7,10,5,9,13,15,12,15,17,3,9,3,5,9,12,9,11,13,8,3,1,5,9,5,7,10,6,7,8,5,6,9,11,4,7,9,6,9,11,3,8,4,5,8,6,2,2,4,4,5,6,3,5,2,1
18,34,45,52,33,37,35,32,24,27,25,23,16,18,16,14,9,11,10,9,16,27,33,14,20,18,15,6,11,11,9,3,9,11,10,10,13,15,15,11,17,1,8,8,8,10,12,15,15,18,20,23,24,26,27,29,30,6,12,11,15,16,21,22,25,26,29,31,33,35,37,38,40,41,19,17,20,22,27,28,30,32,35,37,40,41,43,44,46,47,7,8,7,8,11,13,14,16,18,21,22,24,25,27,28,3,5,13,11,14,15,21,21,23,25,28,28,30,31,2,11,8,11,12,18,18,20,22,26,25,27,28,9,6,8,10,16,15,18,19,23,23,25,26,7,8,7,8,11,13,14,16,17,19,20,2,4,11,9,12,13,17,17,19,20,2,10,7,9,11,15,14,16,17,8,5,8,9,13,13,15,15,6,7,7,7,10,12,12,2,3,9,7,9,10,1,7,5,7,7,6,3,5,6,5,6,5,2,2,0,1
12,25,33,36,36,45,38,33,32,40,35,30,26,34,30,25,19,25,24,23,13,21,23,25,33,26,21,21,28,23,17,16,22,17,13,8,13,12,10,8,10,15,20,13,8,13,16,10,4,10,10,4,0,8,2,1,3,2,13,13,6,2,13,10,4,4,14,6,4,8,16,8,9,11,12,12,4,3,14,9,3,6,15,6,6,10,18,11,11,13,10,9,10,4,7,9,11,10,7,12,14,17,13,16,19,7,12,14,4,10,15,19,10,15,20,25,19,21,24,5,12,4,3,8,15,5,8,13,19,13,14,16,11,8,2,3,11,3,3,8,15,8,9,11,10,10,10,6,7,11,12,13,11,14,16,6,11,15,6,11,16,21,15,17,19,5,12,2,5,10,16,9,11,13,9,5,0,4,11,4,6,8,10,10,9,7,7,11,12,5,9,15,9,11,13,4,12,4,5,8,8,1,1,4,7,9,9,3,5,2,1
14,25,34,36,35,43,40,36,31,38,36,32,25,31,29,26,17,22,22,20,11,20,22,23,31,26,23,20,26,22,18,15,18,16,12,9,10,8,6,8,11,16,21,16,12,15,16,12,7,13,10,6,3,12,5,3,5,3,13,14,8,5,15,11,6,4,16,8,5,8,19,12,11,13,12,11,5,2,15,9,4,5,17,8,7,10,21,14,14,16,10,10,9,4,5,8,9,10,6,10,12,17,13,16,19,5,9,14,5,9,13,20,12,15,18,26,21,22,25,4,14,4,4,8,18,9,10,14,23,17,18,20,12,6,1,4,15,6,6,10,20,13,14,17,10,11,11,5,6,10,11,13,11,14,17,5,8,14,7,10,13,21,16,17,20,4,14,5,6,10,19,13,14,16,12,4,2,5,15,9,9,12,9,10,10,7,8,11,13,4,6,13,8,10,13,3,13,6,7,10,11,3,4,7,7,9,9,3,5,2,1
13,24,31,32,34,41,36,32,30,35,31,26,23,26,23,19,16,18,16,13,11,18,18,23,28,23,19,19,22,17,13,13,13,9,6,6,5,3,3,6,7,14,18,12,8,12,12,6,2,10,2,2,5,10,6,9,12,0,12,12,5,2,12,6,0,4,13,4,8,12,16,13,16,18,12,11,5,1,13,6,1,5,14,5,9,12,17,13,16,19,9,10,11,4,7,11,13,11,12,17,19,18,19,23,25,6,10,13,5,11,15,19,15,20,23,25,24,27,30,3,12,2,5,9,16,9,13,17,21,18,21,24,12,4,1,6,13,5,10,13,17,14,18,20,10,12,12,6,10,14,16,13,16,20,22,6,9,14,9,14,17,19,18,21,24,4,13,4,8,12,16,12,16,18,10,1,4,7,12,8,11,14,9,11,11,7,11,15,16,5,8,12,8,12,15,3,10,4,7,10,8,1,4,6,7,9,10,3,6,2,1
12,23,30,31,31,39,34,31,25,33,27,23,18,23,18,15,11,15,12,9,11,18,19,20,27,22,18,14,20,14,11,7,11,6,3,0,4,4,4,6,7,9,16,10,7,5,9,3,1,6,2,6,9,12,9,13,15,1,7,9,4,0,8,2,3,7,12,7,12,15,18,15,19,21,9,9,3,1,10,3,4,8,14,7,13,16,19,16,20,22,10,8,7,6,6,9,11,12,11,16,18,20,19,22,24,6,9,15,6,13,16,21,16,22,25,28,25,29,31,3,11,1,7,11,16,11,16,19,22,19,23,25,9,2,4,7,13,7,13,16,19,16,20,22,9,8,7,6,8,11,12,14,13,17,18,6,9,14,9,15,18,21,18,22,24,3,10,3,9,11,15,12,15,17,7,0,5,8,11,8,12,14,7,7,6,7,8,10,11,5,8,11,8,12,14,2,7,3,6,8,4,1,4,6,5,4,4,3,5,2,1
11,23,30,32,32,36,30,28,26,29,23,20,19,20,16,14,12,14,11,9,11,18,21,21,24,19,16,16,17,12,9,9,9,6,4,2,6,7,5,7,9,12,12,7,5,8,6,4,3,7,6,10,9,11,12,15,15,2,11,6,0,2,11,1,7,9,14,11,15,16,18,18,21,22,12,4,2,4,13,3,9,12,16,13,17,18,21,20,23,24,10,11,10,5,12,15,15,13,18,22,21,20,24,27,26,6,7,13,7,13,15,18,17,21,22,24,24,27,28,2,11,1,7,9,14,11,15,16,19,18,21,22,9,2,6,7,11,10,14,14,16,16,20,20,11,13,11,7,15,17,16,14,19,22,21,5,8,13,9,14,14,17,16,19,20,3,11,3,8,9,12,10,13,14,8,3,6,6,9,9,12,12,11,12,10,7,13,15,14,4,6,10,7,10,11,2,8,2,5,6,5,3,5,5,8,9,7,3,4,2,1
11,23,29,30,29,34,31,28,22,27,23,20,14,19,16,14,7,13,12,10,11,17,19,17,22,19,17,11,15,12,9,3,9,8,6,4,8,9,8,6,8,9,11,8,6,7,4,4,5,9,7,10,11,15,14,15,16,2,11,7,2,0,12,2,6,9,15,10,13,15,21,18,20,21,14,8,3,1,14,4,6,10,17,11,14,16,22,18,20,22,9,11,12,6,10,14,15,14,17,19,20,22,23,24,25,5,7,13,8,13,15,20,17,20,22,26,24,26,27,2,13,4,8,11,18,12,16,18,23,20,22,23,12,2,5,8,16,10,13,15,21,17,19,21,10,11,11,8,12,15,15,16,17,19,19,4,7,13,9,12,14,19,16,18,19,3,12,4,7,9,15,11,13,15,9,1,5,6,12,9,11,12,10,10,8,8,11,12,12,3,5,11,7,9,11,2,9,4,6,7,7,2,4,5,7,7,5,1,3,2,1
12,22,28,29,30,34,31,28,24,28,24,21,16,20,17,15,9,14,13,11,10,16,17,18,22,19,16,13,15,12,9,6,8,6,4,2,5,6,6,6,7,10,12,9,6,7,5,3,3,7,3,7,9,12,10,12,14,2,10,7,3,0,11,1,4,7,13,8,11,14,18,15,17,19,12,7,2,1,13,3,5,8,15,9,12,15,20,16,18,20,8,10,11,5,8,12,14,13,14,18,19,20,20,23,24,5,7,12,7,11,14,18,15,19,21,25,22,24,26,2,12,3,7,10,16,11,14,17,21,18,20,22,11,2,4,7,14,8,12,14,19,15,17,19,9,11,11,7,11,13,14,15,16,18,19,4,7,12,8,12,14,18,15,17,19,3,11,4,7,10,15,11,13,15,9,1,4,7,12,8,10,12,8,9,9,7,10,12,12,3,5,10,7,9,10,2,9,3,5,7,6,1,3,5,6,7,6,2,3,1,1
11,24,33,39,27,31,25,23,19,23,18,16,11,16,12,10,4,11,9,7,12,21,27,16,19,14,12,9,12,8,5,2,8,7,5,7,10,11,11,9,15,7,7,4,2,7,5,8,8,13,12,15,15,19,19,21,22,6,11,2,7,9,16,10,15,16,22,19,23,23,28,27,29,30,16,8,13,15,22,16,21,22,28,25,29,29,34,33,35,36,11,11,10,7,13,15,14,16,19,21,21,23,25,27,27,5,7,14,8,13,14,20,17,20,21,26,24,27,27,2,11,2,7,9,15,11,15,16,21,19,21,22,9,3,6,7,13,11,14,14,19,18,20,20,11,11,9,8,14,15,14,16,19,20,20,5,7,14,9,12,13,19,16,19,19,2,10,4,7,8,14,11,14,14,7,5,7,7,12,11,13,13,10,9,7,8,12,13,12,3,5,11,7,10,10,2,8,4,6,7,6,4,6,6,7,7,5,2,3,1,1
9,20,25,25,24,28,23,20,17,21,17,14,9,15,12,9,3,10,9,7,10,16,16,15,18,13,11,8,12,9,5,2,9,9,6,7,11,13,12,6,7,8,8,4,1,6,6,7,7,11,12,14,14,17,19,21,21,1,10,2,2,4,12,5,10,12,17,15,18,18,23,22,25,25,12,3,2,5,13,4,9,11,17,14,17,18,23,22,24,25,10,11,9,7,13,15,15,15,20,22,21,23,26,28,27,5,7,14,8,13,14,19,17,21,21,25,25,28,28,3,11,3,7,9,15,12,15,16,20,20,22,23,8,4,7,7,12,11,14,14,18,19,21,21,12,12,10,8,15,16,15,16,20,21,21,4,7,14,9,12,13,18,17,19,20,3,11,4,8,8,14,12,15,15,7,5,7,6,11,11,13,13,11,11,8,7,13,14,13,3,5,11,8,10,11,3,9,4,7,7,6,5,6,6,8,7,5,2,4,2,1
9,16,21,23,23,25,22,20,19,20,17,15,14,13,10,9,8,7,5,5,7,12,14,15,16,13,11,13,12,8,6,9,4,2,4,6,2,4,6,4,6,10,10,6,3,10,5,1,3,9,4,6,9,11,9,11,13,1,9,6,2,1,10,4,3,6,12,8,10,13,15,14,16,18,9,5,0,3,11,4,5,8,13,10,12,15,17,16,18,20,5,8,10,4,5,10,13,9,10,16,19,15,16,20,22,4,8,9,4,9,12,13,12,16,19,18,18,21,23,3,10,3,5,8,13,9,12,15,17,15,18,20,11,5,2,5,12,7,9,12,15,13,15,17,6,10,12,5,8,13,17,12,13,17,20,5,8,9,7,11,14,14,13,16,19,3,10,5,7,10,12,10,12,14,11,5,4,6,12,8,10,11,6,10,13,6,8,12,15,5,8,7,6,9,11,3,8,4,5,7,10,5,3,5,4,8,10,4,6,2,1
17,31,38,41,44,50,47,43,39,43,39,37,31,35,32,29,23,26,24,22,13,20,23,27,33,29,25,22,26,22,19,14,18,15,12,5,11,10,7,7,10,15,19,16,12,10,13,10,7,4,7,7,6,7,10,12,12,3,11,12,8,5,8,5,4,3,8,5,9,10,15,14,17,18,13,11,6,3,12,3,2,3,12,5,10,12,18,15,19,19,10,11,10,5,11,15,15,13,16,20,20,22,24,28,27,4,7,13,8,13,14,19,16,21,22,27,26,30,30,3,12,3,8,10,16,12,16,18,24,22,25,26,10,1,5,6,13,8,13,14,20,18,22,22,11,13,12,7,13,16,16,17,20,23,22,5,6,14,8,13,15,20,18,22,22,2,12,4,8,10,17,14,17,18,10,2,6,8,14,11,15,16,10,11,10,9,13,16,15,4,6,13,10,13,14,3,11,5,8,10,8,4,7,7,8,9,7,3,4,2,1
18,28,36,40,41,48,46,43,38,42,40,37,32,36,35,32,24,28,27,25,10,18,22,25,31,28,25,23,25,22,19,17,19,17,14,9,10,9,7,7,11,17,21,17,14,15,15,11,8,10,8,6,3,8,0,2,3,4,13,14,10,7,12,9,4,0,11,3,1,3,13,8,9,11,13,12,7,3,14,7,2,3,14,5,5,7,17,12,13,14,8,11,12,3,6,11,13,9,9,13,15,16,17,19,20,5,8,12,5,10,14,17,12,15,18,23,21,23,25,3,13,4,6,9,16,9,11,14,22,18,19,21,13,5,3,6,15,7,8,11,20,15,16,18,8,12,13,6,9,13,14,13,15,17,18,5,8,12,6,10,12,18,15,17,19,3,13,4,5,8,16,12,13,15,12,3,2,4,14,8,10,11,9,11,11,7,10,12,13,3,6,12,8,10,12,2,12,6,7,9,10,4,5,7,7,9,8,2,3,1,1
16,27,35,40,39,47,45,42,35,41,39,36,29,34,32,30,21,25,24,23,11,19,23,25,32,29,25,22,26,23,20,15,18,16,13,7,8,8,6,7,12,16,21,18,14,14,15,12,9,9,7,5,2,7,2,5,6,4,12,14,10,6,12,9,4,1,11,3,3,5,14,10,12,13,14,12,7,2,14,8,2,3,15,7,7,9,19,14,16,18,9,11,13,3,6,11,13,10,10,14,16,18,19,21,22,6,10,12,5,11,14,18,14,17,20,25,24,26,28,4,13,5,6,9,17,10,13,15,23,20,22,24,14,6,2,5,16,8,9,12,21,17,18,20,8,12,13,6,9,13,14,15,16,19,20,6,9,13,8,11,14,20,18,20,22,3,13,5,7,9,18,14,16,18,13,4,4,6,16,11,12,14,8,11,11,8,11,14,14,4,6,13,10,12,14,2,12,7,9,10,10,4,6,8,7,9,8,2,3,1,1
17,30,38,41,39,44,38,36,33,36,30,28,25,29,24,22,17,22,18,16,12,21,25,22,27,21,18,16,19,14,12,8,14,10,6,2,11,10,8,8,12,12,14,8,6,7,7,6,3,5,7,10,9,12,15,17,17,4,10,6,0,2,10,3,9,9,14,11,16,16,20,21,24,24,14,5,3,7,14,5,11,13,18,13,18,19,24,23,26,27,11,11,9,5,14,17,15,14,19,22,21,23,27,29,28,6,8,14,9,15,15,19,17,22,22,26,27,30,30,3,11,3,9,9,14,11,16,16,20,20,24,24,8,4,7,7,11,10,14,14,18,19,22,22,12,13,10,8,15,17,15,17,22,24,23,5,7,13,7,12,13,18,17,21,21,3,10,2,7,8,13,11,15,15,7,4,7,6,10,12,15,14,11,11,8,9,15,16,15,5,7,12,9,13,14,3,8,5,8,8,4,6,8,7,9,8,6,4,6,3,1
17,29,36,39,35,44,40,37,29,36,34,31,21,28,26,24,14,20,19,17,11,19,22,18,26,23,20,11,19,17,14,4,12,11,8,6,10,9,7,7,11,9,15,11,8,4,7,6,4,7,5,7,6,15,14,14,14,4,10,9,4,1,10,1,2,5,14,8,10,12,22,18,19,20,14,11,6,4,15,6,5,7,18,10,12,14,24,20,20,22,9,10,9,6,8,11,11,15,14,16,16,24,23,23,23,5,8,15,8,12,14,22,18,20,21,30,28,28,29,3,13,4,7,9,19,13,15,17,26,23,24,25,11,1,4,6,16,10,12,13,23,20,20,21,9,10,8,8,10,11,10,17,17,17,16,4,6,14,9,11,13,22,19,20,21,2,13,6,8,9,19,16,16,17,10,3,5,7,17,13,14,15,8,8,5,9,10,10,8,2,3,13,10,10,11,2,11,7,8,9,9,7,7,7,6,5,3,0,3,2,1
15,27,35,38,36,42,37,34,30,35,31,28,23,28,24,22,15,20,17,15,12,20,23,20,26,21,18,14,19,15,13,7,13,10,7,4,10,9,6,8,12,10,14,9,6,5,7,4,2,5,5,7,7,12,13,15,15,4,9,7,2,2,9,0,5,7,13,8,12,14,20,18,21,22,13,8,5,7,13,4,7,10,17,10,14,16,23,20,23,24,9,8,7,6,9,12,11,14,15,17,17,23,24,25,25,5,7,13,7,12,14,19,16,20,21,27,26,28,29,2,9,2,7,8,14,10,14,15,22,21,23,24,6,2,5,6,11,9,12,13,19,19,21,21,9,9,7,8,11,12,12,17,18,19,19,4,6,12,8,12,13,20,18,21,21,2,9,3,7,9,15,13,16,17,6,3,6,7,13,12,14,15,8,7,4,8,11,12,11,3,6,12,10,12,13,3,8,6,8,9,6,6,8,8,6,4,2,2,5,2,1
15,27,34,36,36,41,35,33,30,34,29,27,22,27,23,20,15,19,16,14,12,19,22,21,26,20,18,15,19,15,12,7,14,11,8,4,12,11,8,8,11,11,13,8,5,6,8,6,3,5,8,9,8,13,15,16,15,4,12,7,1,3,11,1,5,7,13,9,12,14,19,18,20,21,16,9,5,7,15,3,6,9,16,8,13,15,21,18,20,21,11,11,9,6,13,15,14,14,19,20,20,23,26,27,26,5,7,13,8,13,14,19,16,19,20,26,25,27,28,3,10,2,7,8,14,10,14,15,20,20,22,22,7,4,6,6,11,10,13,13,18,19,20,20,12,12,9,8,14,15,14,17,21,21,20,5,7,13,8,11,13,19,17,20,20,3,10,3,6,8,14,12,14,15,6,5,6,6,11,12,14,13,10,9,6,9,13,14,12,4,6,12,9,12,13,3,8,6,8,8,5,6,7,7,7,6,3,2,5,3,1
14,26,33,36,36,41,35,33,31,34,29,27,23,27,23,21,15,20,17,14,11,19,22,21,26,20,18,16,20,15,12,8,14,10,7,2,10,9,6,7,10,12,14,9,6,8,8,5,2,5,5,7,6,11,12,14,14,3,12,8,2,3,11,0,4,6,12,7,11,13,18,16,19,20,15,8,4,6,15,3,6,9,16,8,12,15,20,17,20,21,10,11,9,5,12,15,14,13,17,20,19,22,25,27,26,5,7,13,7,12,14,18,15,19,20,25,24,27,28,2,11,1,6,8,13,9,13,15,19,19,21,22,8,3,6,6,11,8,12,13,17,17,20,20,11,12,10,8,14,15,14,16,20,22,21,5,7,13,8,12,13,18,17,20,21,3,10,2,6,8,14,12,15,15,7,3,5,6,11,11,13,13,10,10,7,8,13,14,13,4,6,12,9,12,13,3,8,5,8,9,5,6,7,7,8,7,5,3,5,3,1
13,24,33,35,33,38,32,31,28,31,27,25,21,24,21,18,14,18,15,13,11,20,22,21,25,19,18,15,18,14,12,8,12,9,6,2,9,8,6,8,11,12,13,8,6,8,7,4,1,5,6,7,7,10,11,13,14,3,12,5,1,4,11,1,5,7,13,10,13,14,18,17,20,21,14,5,4,7,14,3,8,10,16,11,15,17,20,19,22,23,10,10,7,5,13,14,12,12,18,19,19,20,24,25,25,5,7,13,7,11,13,17,16,19,20,23,23,26,27,3,10,2,6,7,12,10,13,14,18,18,20,21,7,5,6,6,10,11,13,14,16,18,20,20,11,11,9,7,14,15,14,15,19,20,20,4,6,12,8,11,13,16,16,18,20,3,9,4,7,9,12,11,14,15,6,5,7,7,10,11,13,14,10,9,7,7,13,13,13,3,6,10,7,10,12,3,7,4,6,8,3,5,6,6,7,7,5,2,5,2,1
14,26,33,37,29,37,33,32,22,29,27,25,16,21,20,18,11,14,13,11,11,19,22,14,22,19,17,8,14,12,10,5,7,5,3,7,3,2,3,7,11,2,11,7,6,3,3,1,2,10,4,5,8,17,12,13,14,4,5,5,4,5,10,4,7,9,17,11,13,15,23,19,20,22,9,6,8,9,14,8,11,13,20,15,17,19,26,22,23,25,8,5,3,6,0,2,4,13,7,8,11,19,15,15,17,3,5,14,7,9,12,21,15,16,19,27,23,24,25,2,11,4,6,8,18,12,13,15,24,20,20,22,10,4,4,6,16,11,11,13,23,18,18,20,6,5,5,6,1,3,5,13,8,9,11,2,5,13,8,8,11,20,15,16,18,2,12,6,6,9,18,14,14,16,10,5,5,7,17,12,12,14,5,6,5,6,2,4,6,2,4,12,7,8,10,2,12,7,7,9,10,6,5,7,4,5,5,2,4,2,1
14,26,33,33,28,34,30,28,20,27,24,22,13,21,18,16,9,15,14,11,12,19,20,14,21,17,14,6,15,13,10,4,12,10,7,10,12,11,10,8,11,4,8,6,3,6,7,8,6,13,12,12,13,20,18,18,19,4,10,1,2,4,13,6,9,10,19,14,16,17,25,21,22,23,14,5,4,7,15,5,8,10,19,12,14,17,25,19,20,22,10,9,7,8,12,12,10,16,16,17,16,24,22,22,22,4,6,14,8,10,12,21,16,17,19,27,23,23,25,2,11,4,6,8,17,12,13,15,23,19,19,21,8,4,6,6,14,11,12,13,21,17,18,19,10,9,6,8,11,10,9,15,14,14,14,2,5,14,7,9,11,19,14,15,17,3,11,5,6,8,16,12,12,14,9,6,6,7,15,11,12,13,9,7,3,7,8,7,6,2,5,12,7,8,10,3,10,5,6,7,8,5,5,6,6,5,2,1,3,2,1
13,22,28,30,27,34,31,28,21,27,25,22,13,18,18,16,5,9,10,9,9,15,17,16,22,18,15,11,15,12,9,6,6,5,3,8,3,3,4,5,7,10,13,9,5,9,7,3,1,12,5,4,6,17,13,12,14,1,10,9,4,2,13,6,4,6,17,10,10,12,23,19,18,20,11,8,3,3,14,7,5,7,18,12,11,13,25,20,20,21,8,8,8,6,4,8,9,13,10,12,13,22,19,19,21,5,7,14,7,10,13,21,16,16,18,29,25,25,27,3,13,5,5,9,18,12,13,14,25,21,21,23,11,4,2,5,16,9,9,11,22,18,18,19,7,9,8,7,6,8,9,15,13,14,16,4,6,14,8,10,11,21,18,18,20,3,13,6,7,9,20,15,15,17,11,4,3,5,17,12,12,14,6,8,7,8,7,8,9,2,3,13,9,9,11,1,13,8,8,10,11,6,6,8,5,6,6,1,2,1,1
11,22,27,27,27,33,29,26,20,24,21,18,13,16,14,11,6,10,8,6,10,15,15,16,22,17,15,9,13,9,7,2,5,4,1,5,6,7,7,5,6,9,12,7,4,5,2,2,3,9,7,9,10,15,14,16,17,2,9,8,3,2,10,2,5,8,14,11,13,15,20,18,20,22,11,9,5,4,11,3,5,8,15,10,13,15,20,18,20,21,8,7,7,7,8,11,11,14,15,17,17,22,22,23,24,5,7,13,9,13,15,20,18,21,22,27,26,28,29,2,10,4,8,10,16,14,16,17,23,21,23,24,8,2,6,7,13,11,13,15,20,19,20,22,7,7,5,7,10,11,10,15,16,16,17,3,6,12,9,11,13,18,17,18,20,2,9,5,7,9,15,13,14,16,6,4,6,7,12,11,13,14,6,5,3,7,9,9,9,2,5,10,7,9,11,2,7,5,7,8,5,5,6,6,4,3,2,1,4,2,1
8,16,21,22,22,25,20,17,20,22,17,14,17,18,15,12,13,14,12,9,7,12,13,14,17,12,9,13,14,9,6,10,10,7,5,6,7,4,3,5,5,8,10,6,4,8,8,4,5,6,5,5,6,6,4,5,7,0,6,7,4,5,7,6,6,8,8,6,8,10,10,8,10,12,6,7,5,6,7,6,6,9,8,6,8,11,10,8,11,13,2,2,5,2,0,5,8,5,4,7,10,9,7,10,13,4,7,4,2,7,10,7,6,9,12,11,10,12,15,2,2,1,2,6,4,2,5,8,7,6,8,11,3,4,0,3,2,1,2,5,4,3,5,8,2,3,6,3,2,5,8,7,6,8,11,4,7,5,3,7,9,8,7,10,12,3,2,0,2,5,4,3,5,8,3,4,0,2,1,0,2,4,1,2,5,4,3,5,7,3,6,5,3,6,8,2,2,0,3,5,1,2,1,2,1,2,3,2,5,2,1
13,23,29,32,25,32,32,30,20,27,27,24,14,22,22,20,10,15,16,15,10,15,19,11,19,19,16,7,14,13,10,7,10,10,7,11,9,7,5,5,9,2,9,8,6,5,4,4,1,11,6,3,4,18,12,10,10,3,4,3,3,1,9,2,2,5,15,8,6,9,22,16,14,14,7,2,2,3,12,4,5,8,17,10,9,12,24,18,16,17,7,7,4,5,2,2,0,11,5,3,4,18,13,10,10,0,2,12,5,5,8,18,11,9,12,25,19,17,17,2,12,5,5,8,18,11,9,12,25,19,17,17,10,3,2,5,16,9,7,9,23,17,14,15,7,7,5,6,2,2,1,13,7,4,4,1,3,13,5,4,7,20,14,11,12,3,13,6,4,6,20,14,12,12,11,5,2,4,18,12,9,9,7,9,7,6,2,1,1,2,3,14,8,5,6,2,15,9,7,7,14,8,6,5,6,8,8,2,3,1,1
13,22,26,26,22,28,28,27,16,19,20,19,11,10,10,9,9,5,3,2,9,13,14,11,16,16,14,10,10,7,6,14,8,3,4,19,13,10,10,4,7,6,8,7,5,13,8,3,3,20,14,12,13,26,21,19,20,3,6,4,2,2,14,8,6,8,22,16,16,17,29,24,23,24,4,1,3,5,12,7,6,9,20,16,16,18,28,23,22,24,5,7,8,8,2,4,8,16,11,12,14,23,19,18,20,3,6,13,8,8,11,21,17,17,20,29,25,24,25,3,15,10,8,10,23,19,18,20,31,26,25,26,16,10,7,8,24,18,17,18,31,26,24,25,5,9,12,8,5,8,11,15,12,12,14,5,8,13,9,10,12,20,16,16,18,3,16,11,9,11,23,18,16,18,18,12,9,10,24,18,16,17,6,10,12,7,6,9,11,4,7,12,7,7,9,2,15,9,7,8,16,9,6,6,6,10,11,4,5,2,1
