0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,y
8,19,27,34,37,54,64,73,36,56,69,81,31,40,32,25,26,34,31,26,11,20,27,30,46,56,65,29,49,63,74,25,33,26,19,21,29,25,20,9,16,18,34,45,54,18,38,51,63,16,23,15,10,14,19,16,12,7,10,26,37,46,9,28,42,53,7,14,6,4,9,11,8,6,7,22,32,41,2,22,35,47,3,6,2,8,11,6,5,8,16,27,36,5,20,33,45,11,10,9,13,18,13,13,15,10,19,19,12,21,31,25,19,24,29,33,26,27,30,8,29,16,17,25,36,29,35,40,43,36,37,41,38,23,19,23,44,37,43,49,52,44,46,50,19,33,44,6,5,5,11,14,8,8,11,13,25,24,16,23,30,31,23,25,30,11,38,29,37,43,44,36,39,43,49,41,48,55,55,47,50,54,8,1,6,7,4,1,5,7,14,15,6,9,13,6,8,5,3,6,5,9,6,2,8,5,3,3,8,4,2
11,23,32,38,40,55,67,77,39,55,67,77,34,45,42,38,28,36,36,33,12,22,29,29,45,57,66,29,45,57,67,25,36,33,29,21,28,28,25,10,18,17,32,44,54,17,33,45,55,15,25,22,17,13,19,18,14,7,8,24,36,45,7,23,35,45,6,15,12,7,10,11,9,6,7,19,31,40,2,16,28,38,5,7,4,0,12,8,5,5,15,27,37,5,17,28,38,11,13,11,8,18,15,13,11,11,21,18,10,17,25,24,19,19,20,32,27,25,25,9,29,17,14,18,36,29,29,32,43,37,36,36,39,25,18,17,45,38,38,41,53,47,45,46,16,28,38,6,9,6,3,14,10,8,7,11,21,21,12,13,17,28,21,20,22,9,33,23,25,29,40,32,31,33,43,32,34,39,50,42,41,43,10,8,4,7,5,3,0,3,7,17,9,8,11,4,15,8,6,8,11,7,4,4,7,8,7,2,4,3,2
9,20,30,38,40,57,69,79,38,57,71,83,33,41,31,23,26,35,28,21,11,21,30,31,48,60,70,30,49,63,75,26,34,24,16,21,29,22,15,10,19,19,36,48,59,19,38,52,64,16,24,14,7,14,20,14,10,9,10,26,39,49,8,27,41,53,7,13,5,7,11,12,9,11,8,21,33,43,2,19,33,45,5,5,7,15,14,9,11,17,16,29,39,5,19,33,45,12,12,12,18,20,16,17,21,12,22,19,11,20,31,26,21,27,34,35,29,32,38,10,31,17,16,23,38,32,40,47,47,40,44,50,41,26,19,20,48,42,50,57,57,50,54,60,18,32,44,7,7,8,15,15,11,13,18,14,26,24,16,26,34,32,24,29,36,11,38,30,40,48,46,38,43,50,50,42,51,60,57,49,55,62,8,1,9,8,5,5,12,10,18,15,8,13,20,8,7,6,4,10,7,13,7,4,8,2,5,6,13,7,2
10,23,32,39,42,58,69,79,40,59,72,83,34,43,35,28,26,34,30,25,13,23,31,32,48,59,68,31,50,63,74,26,35,26,20,20,28,23,18,11,18,18,34,46,55,18,37,50,61,15,23,15,9,14,18,14,10,7,9,25,37,46,7,26,39,50,6,12,5,5,12,10,8,9,8,21,32,41,2,19,32,43,5,5,4,11,15,8,9,13,16,27,37,5,19,32,43,12,12,11,15,21,16,16,18,11,20,19,12,20,30,27,21,26,31,36,30,31,34,9,30,17,16,23,38,31,36,42,47,40,42,45,39,25,19,21,47,40,46,51,56,49,51,55,18,31,43,8,6,6,12,17,11,12,15,13,24,25,16,24,30,33,26,28,33,11,38,29,37,43,46,38,41,46,49,40,48,55,57,49,52,57,9,1,6,9,4,4,8,8,15,17,9,12,17,6,10,5,5,9,7,9,4,3,8,5,4,4,9,4,2
10,23,32,38,42,59,70,80,40,60,73,84,34,43,35,28,26,34,29,23,13,23,30,32,49,60,70,32,51,64,76,26,35,27,20,20,28,22,17,10,18,19,36,47,57,19,38,51,62,15,24,16,10,13,18,13,10,7,10,27,38,48,8,27,41,52,5,13,6,5,11,10,8,10,10,24,35,44,4,21,35,46,3,5,3,9,13,6,9,14,16,28,37,5,19,32,44,12,13,12,15,21,17,17,20,11,21,20,12,20,30,28,23,27,32,37,31,33,37,9,31,17,17,23,39,32,38,43,48,41,44,48,40,25,19,21,48,41,47,53,57,50,54,58,19,32,43,8,7,7,12,17,11,13,17,13,24,25,17,25,31,34,27,31,36,11,39,30,38,44,47,39,44,49,50,41,49,55,58,50,55,60,9,0,5,9,4,5,10,8,15,17,9,13,19,6,9,4,6,11,5,8,3,5,7,3,4,5,11,5,2
11,24,33,39,42,59,70,79,41,60,73,84,35,44,36,29,27,36,30,24,14,23,30,32,49,60,69,32,51,64,75,26,36,28,21,21,29,23,17,10,17,18,35,46,55,18,37,50,61,15,24,16,10,14,18,13,10,7,10,27,38,47,8,27,40,51,5,13,6,4,11,10,8,10,9,23,33,43,3,21,34,45,4,6,3,9,13,7,9,15,16,27,37,5,20,32,43,12,12,11,14,20,16,17,20,11,20,19,11,19,29,27,21,26,31,36,30,33,37,9,30,16,16,22,38,31,37,42,47,40,43,48,39,23,18,20,47,39,46,51,56,49,52,57,19,32,43,8,7,6,11,16,11,13,18,12,23,26,17,24,31,34,27,31,36,10,38,29,37,43,47,38,43,49,49,39,47,54,57,49,54,60,10,1,5,9,4,5,10,8,15,18,9,14,20,6,10,5,6,12,6,8,4,6,8,3,4,5,11,6,2
12,26,35,39,43,60,71,81,42,60,74,84,36,46,39,32,30,40,36,30,14,24,29,31,48,59,69,31,50,63,74,27,36,29,22,22,31,27,21,10,17,17,34,45,55,18,36,49,60,15,24,16,9,15,20,16,11,6,8,25,37,46,7,26,39,50,6,13,5,3,11,11,7,6,9,24,34,43,4,21,34,45,3,7,1,7,10,5,4,9,17,28,37,5,19,32,43,11,11,8,11,18,14,13,15,11,20,20,12,19,29,27,20,23,29,34,27,28,32,9,30,17,16,23,37,29,34,40,45,37,39,43,40,25,19,20,46,38,43,49,54,46,48,52,18,32,42,7,6,3,9,14,9,8,12,13,24,24,14,21,28,31,22,25,30,10,37,27,34,41,44,35,38,43,48,38,45,52,54,45,48,54,9,3,5,7,4,1,6,7,14,16,7,10,16,7,11,6,5,9,8,10,6,3,9,6,4,4,10,6,2
12,26,35,41,44,59,70,79,43,60,72,82,38,43,33,27,32,37,30,25,14,25,31,32,48,59,68,32,50,62,72,28,34,24,18,24,28,22,16,11,19,18,34,44,54,19,36,48,58,16,21,12,8,15,18,12,10,7,8,24,35,44,7,25,36,46,6,10,4,8,10,9,8,12,10,22,32,41,4,19,31,41,3,2,7,13,10,5,10,16,15,26,35,5,19,30,40,11,11,12,17,18,15,17,20,10,20,18,12,19,27,25,21,27,32,32,28,32,36,9,28,16,16,21,35,31,38,43,42,38,42,47,37,24,18,19,44,40,47,52,51,47,51,56,17,29,39,6,5,9,15,14,10,14,18,11,21,22,17,26,32,29,24,30,35,10,34,29,38,44,40,35,42,47,44,38,48,54,50,45,51,57,5,4,10,7,3,7,13,9,16,11,7,13,18,6,5,5,4,9,7,11,4,3,4,3,8,6,12,5,2
12,27,38,45,43,59,70,80,43,56,62,67,39,45,37,31,34,37,31,26,15,27,34,32,48,59,68,33,46,52,56,30,35,27,21,26,28,22,17,12,20,17,32,43,53,19,31,37,41,18,21,13,8,18,17,11,9,8,5,20,31,41,7,19,24,29,10,10,5,7,14,10,10,14,3,15,25,35,2,11,17,22,8,3,7,13,14,9,14,19,15,26,36,5,14,19,24,10,7,7,12,16,10,13,18,10,20,17,7,7,10,23,16,22,27,29,24,29,33,9,28,15,10,7,33,26,33,38,39,34,40,44,37,24,18,14,42,35,42,48,49,43,49,54,13,19,24,6,2,5,11,12,6,12,16,5,10,18,11,19,24,24,19,25,30,4,24,17,25,30,30,25,31,36,28,22,29,35,34,30,36,41,7,5,9,6,1,8,13,8,14,13,8,14,19,5,9,5,6,11,9,8,3,6,5,6,9,6,11,5,2
6,15,23,29,27,39,42,41,27,39,40,38,25,36,34,30,23,31,30,26,9,18,25,22,34,37,36,23,35,36,33,22,33,30,25,20,28,26,22,9,16,13,25,28,27,15,26,27,24,15,25,22,17,15,21,19,15,7,4,16,19,18,7,18,18,15,9,16,13,8,11,14,12,8,2,9,12,11,4,11,11,8,7,10,7,3,11,10,8,6,12,15,14,3,13,13,10,6,11,8,4,10,10,8,5,3,2,12,3,2,1,14,7,6,9,19,12,11,13,1,15,5,3,4,18,9,9,12,22,15,14,17,14,6,3,3,17,10,9,12,21,15,14,16,12,13,10,3,9,7,2,7,7,4,2,2,4,14,4,4,9,17,10,10,13,3,15,6,6,10,19,12,11,14,13,7,5,8,17,11,10,12,10,9,5,4,6,4,1,3,7,14,6,6,10,5,12,6,5,8,9,6,4,4,8,7,5,2,6,4,2
5,13,20,25,23,32,38,41,24,35,39,40,24,34,35,32,23,30,30,26,8,16,21,19,29,34,37,21,32,36,36,22,32,32,29,21,29,28,24,7,13,11,20,26,29,14,24,28,28,15,24,24,21,16,22,21,17,5,4,13,18,21,7,17,21,21,9,17,17,13,11,16,14,10,1,7,12,16,3,11,15,15,6,12,11,8,10,11,10,6,9,14,18,3,13,16,17,6,13,13,9,9,12,11,7,5,8,8,5,8,7,10,8,6,3,14,10,8,8,3,14,6,4,3,15,9,7,6,19,13,12,13,17,9,5,3,19,12,10,10,22,17,15,16,10,15,15,3,10,10,7,6,9,7,3,4,5,11,3,1,3,14,7,6,9,2,16,7,5,7,18,12,11,13,17,9,6,7,19,13,12,14,10,11,9,3,7,6,2,2,5,12,4,4,7,3,13,6,5,8,12,7,6,6,8,7,5,1,5,4,2
7,16,23,28,24,32,33,30,25,34,34,32,25,33,31,26,24,30,27,23,9,17,22,19,27,27,24,21,29,29,26,21,29,25,20,21,25,22,18,7,13,10,18,18,15,13,20,20,17,14,20,17,12,14,18,14,10,5,3,10,10,7,6,12,12,9,8,13,9,4,10,11,8,4,3,4,5,3,3,6,6,4,6,7,3,1,8,7,4,5,7,8,6,3,9,9,7,5,10,6,1,7,8,4,2,1,3,7,3,2,1,8,4,2,6,11,7,6,9,2,8,4,2,0,10,6,4,7,12,9,8,10,7,6,5,2,9,8,4,5,12,9,7,8,8,9,8,2,8,5,2,5,5,1,2,2,4,9,2,3,8,11,6,7,11,2,10,4,4,8,13,8,8,11,10,6,4,6,12,9,8,10,8,6,5,2,4,1,3,3,8,10,4,6,11,5,9,5,4,7,7,7,3,3,5,4,5,3,8,4,2
6,14,20,24,21,29,30,28,22,30,28,24,21,28,24,18,19,25,21,16,9,16,21,18,25,26,24,19,27,25,21,19,26,22,16,18,23,19,14,7,13,9,17,18,15,12,19,17,12,13,19,14,9,14,17,13,9,5,2,9,10,8,6,12,9,4,8,12,7,4,12,12,9,8,3,4,5,4,3,6,4,1,7,7,3,6,11,9,7,9,7,8,7,3,9,7,3,6,9,5,3,10,10,7,7,2,3,7,3,0,4,10,6,5,10,14,10,10,13,2,9,5,2,5,12,8,7,11,16,12,12,15,8,7,4,4,12,9,8,10,16,13,12,14,8,7,4,3,7,2,3,7,6,3,6,2,7,9,3,5,11,13,8,9,14,4,9,5,5,10,13,9,9,13,8,8,4,6,12,10,8,10,7,4,4,4,4,0,4,4,10,10,4,7,12,5,8,5,4,8,7,8,4,3,6,3,4,4,9,5,2
6,15,24,30,23,32,37,42,25,35,37,36,25,33,28,22,24,30,26,20,10,19,26,19,27,32,36,21,31,33,32,22,30,25,18,22,28,23,17,9,17,9,17,22,26,12,22,24,22,15,22,17,10,17,21,16,11,7,0,8,13,18,4,12,14,13,8,13,8,4,12,13,9,7,7,5,9,13,5,5,7,5,7,6,3,8,11,9,7,11,8,13,18,4,13,14,13,8,13,8,4,12,13,10,8,5,9,8,8,8,6,12,11,8,11,16,14,12,14,4,13,9,8,6,16,13,12,16,20,17,17,19,18,12,10,9,20,16,16,20,24,20,21,24,10,12,11,4,9,4,3,8,9,5,6,2,2,10,4,6,13,13,8,10,15,1,13,6,9,15,16,11,12,17,12,6,8,14,16,11,12,16,8,4,4,4,6,1,4,5,12,10,4,7,13,6,8,5,4,8,8,10,6,3,6,3,5,4,10,6,2
7,15,22,26,24,32,35,34,25,36,38,37,25,35,31,25,23,29,25,19,9,17,23,20,28,30,30,22,33,35,34,23,32,28,21,22,27,23,17,8,14,11,19,21,20,14,24,26,25,16,25,20,13,17,21,16,11,5,3,11,13,12,7,16,17,16,9,16,12,6,12,14,10,7,2,5,8,7,2,10,12,11,6,10,6,2,9,9,6,8,8,10,9,4,12,15,13,7,13,8,3,10,11,7,7,2,2,7,5,6,5,9,7,4,7,13,9,9,13,1,9,5,5,3,12,8,6,10,15,11,12,16,9,6,6,4,12,9,7,9,16,12,12,16,10,13,12,3,10,5,0,7,7,3,6,3,3,11,3,4,11,14,8,11,16,2,14,6,7,13,17,11,14,19,13,7,7,12,17,11,13,18,10,6,4,4,4,0,6,4,11,12,6,10,16,6,9,5,6,12,7,7,4,6,6,3,6,4,10,6,2
7,16,22,28,24,32,32,30,25,34,32,28,25,33,28,22,25,31,27,21,8,16,23,19,27,27,24,21,30,27,23,23,30,24,17,23,28,24,17,8,14,12,19,18,15,15,22,19,15,17,23,17,10,19,22,17,12,6,4,11,10,7,8,14,11,7,12,16,10,5,15,16,12,8,4,4,3,1,6,8,5,0,9,10,5,6,13,12,8,9,7,7,6,3,10,8,4,7,11,5,2,10,11,7,5,1,4,7,4,0,3,9,7,4,9,13,10,8,11,2,8,6,2,3,11,9,6,10,15,11,9,12,7,8,5,2,11,11,6,8,15,13,10,11,8,7,5,3,8,2,4,7,7,3,4,3,7,9,3,5,12,12,7,7,13,4,9,6,4,10,13,9,8,11,9,9,4,6,12,11,8,9,7,4,6,3,5,1,5,5,12,10,4,6,12,6,8,6,3,7,9,11,7,3,6,5,7,4,10,6,2
7,15,22,26,24,32,34,34,25,34,36,35,25,33,29,22,24,29,25,19,8,16,21,19,27,30,29,22,31,32,31,23,31,25,19,23,27,22,16,8,13,11,19,21,21,15,23,24,23,17,24,18,12,18,21,16,11,5,4,11,13,12,8,15,16,14,11,16,11,5,13,15,10,8,2,5,8,7,4,9,11,9,7,10,5,4,11,10,7,8,7,10,10,4,11,13,11,7,12,6,2,10,11,7,6,2,2,7,4,5,3,9,7,4,9,13,9,9,13,1,9,4,4,2,12,8,7,12,16,11,12,16,9,5,5,3,12,9,7,11,16,12,12,16,9,11,10,3,8,3,3,7,7,3,6,2,3,9,3,5,12,13,7,10,15,2,12,5,7,14,15,10,12,17,11,6,7,12,15,10,11,16,8,4,5,4,4,0,6,5,12,11,5,8,14,6,8,5,4,9,8,9,5,4,6,4,6,5,11,6,2
8,16,24,29,24,32,32,29,24,34,31,26,24,32,26,19,23,29,25,19,9,17,23,18,27,26,23,20,29,25,20,20,28,21,14,21,26,21,15,8,14,10,18,18,14,13,21,17,12,15,21,14,8,17,20,15,10,6,3,10,9,6,7,13,9,4,10,13,8,6,14,14,10,9,5,4,3,1,6,7,3,3,9,9,5,9,13,11,9,11,8,8,5,3,10,7,1,7,10,4,4,10,11,6,6,1,4,8,3,1,6,10,6,6,12,14,9,9,13,3,8,5,2,6,11,8,7,12,15,11,10,14,7,8,4,4,10,10,6,10,14,12,10,12,9,6,3,3,8,1,5,7,7,3,5,3,9,10,3,7,14,13,7,9,14,5,9,5,5,11,12,8,8,12,7,9,4,6,11,10,6,8,7,4,6,4,5,1,5,6,13,10,4,6,13,7,8,6,3,7,8,12,7,2,6,4,6,4,11,6,2
7,15,22,27,23,31,32,31,24,33,31,27,23,31,26,20,22,28,24,18,8,16,22,18,26,27,25,20,28,26,22,20,28,22,15,21,25,20,14,7,13,11,18,18,16,13,21,18,14,15,21,15,8,17,20,15,10,5,4,10,10,9,7,13,11,6,10,14,8,5,13,14,10,8,3,4,4,3,6,8,5,1,9,9,5,7,13,11,8,11,7,8,7,3,10,7,3,6,10,4,3,10,10,6,7,1,2,7,4,1,3,10,7,5,11,13,10,9,13,1,9,5,2,5,12,8,7,12,15,11,11,15,8,7,4,3,11,9,7,11,15,12,11,14,8,7,5,3,8,2,4,7,6,3,6,3,7,10,3,6,13,13,7,9,15,4,9,5,5,11,13,8,9,13,8,8,4,7,12,10,7,10,8,4,6,3,5,0,6,6,12,10,4,7,13,6,8,6,3,8,8,11,6,3,6,4,6,5,11,6,2
8,16,23,28,23,31,31,29,23,31,28,23,23,30,26,19,22,28,24,18,9,16,22,17,26,25,22,19,27,23,17,19,26,21,14,20,25,20,14,7,13,10,18,17,14,12,19,14,8,14,19,13,6,16,19,14,8,6,4,10,9,6,7,12,7,1,10,13,7,4,14,14,9,7,6,5,3,1,8,7,2,5,10,9,5,9,14,11,9,10,8,8,7,3,9,5,2,6,9,3,3,9,9,5,4,2,5,8,2,3,9,10,5,5,12,13,8,8,12,3,9,5,3,8,11,7,6,11,15,11,9,13,9,8,4,5,12,10,6,9,15,13,10,11,8,6,6,3,7,2,5,6,6,2,4,4,10,9,3,5,12,12,6,7,12,5,8,6,3,8,12,9,6,9,9,11,5,4,12,12,8,6,7,5,7,3,5,2,5,5,12,9,3,5,12,7,8,6,3,7,10,12,7,3,6,5,7,4,10,6,2
8,17,24,29,24,32,32,30,25,33,31,26,24,32,27,20,23,29,24,18,10,19,24,19,27,27,24,21,29,26,21,22,29,23,15,22,26,21,15,9,15,10,17,17,14,13,20,17,12,15,21,15,8,17,20,14,10,6,3,9,8,5,7,12,8,3,10,13,8,6,14,13,10,9,5,2,3,3,5,5,2,3,8,8,4,9,12,9,8,12,7,8,6,3,9,7,2,7,10,5,4,10,10,6,7,2,4,7,3,0,5,9,6,5,11,13,9,9,14,3,8,5,2,5,11,8,7,12,15,11,11,15,8,8,4,3,11,10,7,10,15,12,11,13,7,6,5,3,7,1,5,7,6,3,7,3,8,9,3,6,13,12,7,9,15,5,9,6,5,11,13,9,9,13,8,10,5,7,12,11,8,10,7,4,7,4,4,0,7,6,13,10,4,8,14,7,8,5,3,9,9,11,6,3,5,4,7,5,11,6,2
7,15,22,27,23,31,34,33,23,33,33,30,22,31,27,20,20,27,23,17,9,16,23,19,27,30,28,20,30,30,26,20,29,24,17,19,25,21,15,7,14,11,19,21,20,14,22,22,18,15,22,17,11,16,20,16,10,6,5,12,14,13,9,16,15,11,11,16,11,7,14,15,12,9,4,5,7,6,7,9,8,5,10,11,7,8,14,12,10,12,8,10,9,3,11,10,7,6,11,6,3,10,10,7,7,2,2,8,4,2,0,10,6,5,11,15,10,10,14,1,10,4,2,3,13,8,8,13,17,12,13,17,10,5,3,2,13,9,8,12,17,12,12,16,9,9,7,3,8,3,3,7,6,3,6,2,4,11,3,6,13,15,8,10,16,3,12,5,6,13,16,10,11,16,10,7,5,10,14,10,9,13,9,5,4,4,5,0,5,5,12,12,5,8,14,7,9,5,4,9,7,9,5,3,7,4,5,4,10,6,2
7,14,21,27,22,31,30,27,23,32,28,23,24,31,25,18,23,30,26,19,8,16,22,18,27,26,22,20,29,25,19,22,29,22,15,23,29,24,17,7,14,11,20,19,14,14,22,18,11,16,22,16,9,19,23,18,12,6,4,13,11,7,8,15,11,5,12,16,10,7,15,18,13,10,5,7,5,1,7,10,6,4,10,12,8,10,14,14,11,11,9,8,4,3,11,6,0,7,11,5,4,10,13,8,6,2,6,8,3,2,8,9,6,6,13,12,9,8,13,4,8,5,3,7,10,8,7,12,13,11,9,13,6,9,4,4,9,10,7,9,13,13,10,11,8,5,3,3,8,1,5,7,9,4,5,4,10,9,3,7,14,11,6,7,13,6,7,6,4,10,10,8,6,10,7,11,5,5,10,12,8,7,7,2,7,3,7,2,4,6,13,8,3,5,11,7,6,7,3,6,9,14,9,3,6,3,6,5,11,6,2
6,12,17,21,21,30,29,25,22,31,28,23,23,31,25,18,23,30,25,19,6,13,18,18,27,26,21,20,29,25,20,22,29,23,16,23,29,24,17,6,12,12,21,20,15,15,24,20,14,17,24,18,11,19,25,20,14,5,6,14,13,8,9,17,13,7,12,18,12,6,15,19,14,9,0,9,7,3,4,11,7,1,8,12,7,4,11,14,9,6,9,7,4,3,11,7,1,7,12,6,3,10,13,8,6,2,6,7,3,1,7,9,6,5,11,11,9,8,11,4,7,6,2,6,9,8,6,10,12,11,9,11,6,10,5,2,9,11,7,8,13,14,10,9,9,6,3,3,8,2,4,6,9,5,4,4,10,9,3,6,13,11,6,7,12,6,7,6,4,9,10,8,6,10,7,11,5,5,10,12,8,7,7,3,6,3,7,2,4,5,13,8,3,5,11,7,6,7,3,6,8,13,8,3,6,3,5,4,11,6,2
7,15,20,26,22,31,33,34,23,32,32,30,23,32,28,21,22,29,27,22,8,14,20,17,26,29,29,19,29,28,25,20,29,24,17,20,27,24,18,6,12,10,19,21,21,13,22,21,18,15,22,18,11,16,21,18,13,5,6,13,15,15,9,16,15,11,11,17,12,7,14,17,14,10,5,8,9,9,8,12,10,6,11,13,9,7,14,15,12,10,8,11,12,3,11,10,7,5,12,7,1,8,11,8,4,3,4,8,3,1,1,9,6,4,9,12,8,6,9,1,11,4,2,3,12,7,7,12,15,10,9,12,11,5,3,4,13,8,8,12,16,12,10,13,9,9,7,2,9,5,2,6,8,5,1,2,5,10,2,4,11,12,6,6,10,3,10,5,5,11,13,8,7,11,9,7,4,8,12,9,7,9,9,5,4,3,7,4,1,4,11,10,3,4,10,6,8,5,2,6,7,10,7,2,7,6,4,3,8,5,2
7,14,19,23,22,30,29,26,23,32,29,23,24,31,26,19,23,30,26,20,7,14,18,18,26,25,22,20,29,25,19,22,29,23,16,23,28,24,18,6,11,12,20,19,15,15,23,19,13,17,24,17,10,19,24,19,14,4,6,14,12,8,10,17,12,7,13,18,11,6,16,19,14,10,2,9,7,3,6,12,8,2,9,14,7,5,13,15,10,8,8,7,4,3,11,6,1,7,12,5,3,10,12,8,5,2,5,7,3,1,7,8,6,4,11,11,8,7,10,3,7,6,2,6,9,8,5,10,12,11,8,10,5,9,4,3,9,11,5,7,12,12,9,8,9,5,3,3,8,2,4,6,9,4,3,4,10,9,2,6,13,11,6,6,12,5,7,6,3,9,10,8,6,9,7,11,4,4,10,12,8,6,7,4,7,3,6,2,3,6,13,9,3,5,11,7,7,7,3,5,9,13,9,3,6,4,5,4,10,6,2
8,15,23,28,22,29,29,27,23,31,27,22,22,30,25,18,22,28,24,18,8,16,23,17,24,24,21,19,27,23,18,20,27,21,15,21,26,21,15,8,14,9,17,16,13,12,20,16,10,14,20,14,9,17,20,16,11,6,3,9,8,5,7,12,8,4,10,14,9,7,14,15,11,9,6,4,2,1,8,8,5,6,11,10,8,10,14,13,10,12,7,7,5,3,10,6,1,7,11,5,4,10,11,7,5,1,4,7,4,2,6,8,6,5,10,12,9,8,11,2,7,5,3,6,9,8,6,10,13,10,9,11,6,8,4,4,9,10,6,8,13,12,9,10,8,4,2,3,8,2,4,6,7,3,4,4,9,8,3,6,12,11,6,7,12,5,6,5,3,9,9,7,5,9,5,9,4,4,9,10,6,5,7,3,5,3,5,1,4,5,12,8,3,6,11,6,6,6,2,6,7,11,6,2,6,3,5,4,10,5,2
7,16,22,28,22,28,31,33,23,31,32,30,23,31,26,19,23,28,23,17,9,16,23,17,23,26,27,19,27,27,25,20,27,21,15,21,25,20,14,7,13,9,15,17,17,12,19,19,16,14,20,14,7,16,19,14,9,6,4,7,9,10,7,12,11,9,10,13,8,5,14,14,10,8,6,3,3,4,8,8,6,3,11,10,7,9,15,13,11,12,6,9,11,3,10,10,8,6,10,4,2,10,10,6,6,3,6,6,5,4,1,9,7,4,9,13,10,8,12,2,10,7,4,2,12,9,8,12,16,13,12,15,12,9,7,5,15,12,11,14,19,15,14,17,7,8,8,3,7,2,4,7,6,2,6,2,4,8,3,5,12,11,6,8,14,2,10,5,6,12,13,9,10,14,10,7,6,10,14,10,10,13,7,4,7,3,4,0,6,5,12,9,4,7,13,6,8,6,3,8,9,11,6,3,5,4,7,5,11,6,2
6,13,19,24,21,29,32,33,23,32,31,28,23,30,25,19,21,26,22,16,8,14,20,18,25,28,29,20,29,28,24,21,28,22,15,21,25,20,14,6,12,11,18,21,21,14,22,21,17,16,22,16,10,17,19,15,10,5,5,12,14,14,8,16,14,10,11,16,10,6,14,15,11,9,3,6,8,8,6,11,9,5,10,11,7,7,13,12,9,11,7,10,11,3,11,10,6,7,11,5,3,10,10,6,7,3,4,7,4,2,1,9,6,5,10,13,9,9,13,1,10,5,3,4,12,8,8,13,16,11,13,17,11,6,4,5,13,9,9,14,17,13,14,17,9,8,5,3,7,2,4,7,6,3,6,2,5,10,3,7,13,13,8,11,16,3,10,4,6,12,13,8,10,15,8,6,4,9,12,8,8,12,7,3,5,3,3,0,6,5,12,10,4,8,13,6,7,4,4,8,8,9,5,3,5,3,6,4,10,5,2
6,14,21,28,22,32,39,44,23,33,31,28,22,29,22,16,20,25,19,14,9,17,24,19,30,36,41,21,31,29,25,21,28,21,14,21,25,19,13,7,14,11,21,27,32,14,23,21,17,16,21,14,8,17,19,14,11,6,5,14,20,24,9,16,14,10,13,16,10,8,16,16,12,12,7,9,14,18,10,12,10,8,14,14,11,13,18,17,15,17,10,16,21,4,12,9,5,8,10,4,6,12,11,8,10,6,11,9,4,2,4,12,7,10,16,17,13,15,19,5,15,6,7,10,18,11,16,22,22,18,21,25,20,11,12,16,23,16,21,27,27,22,25,30,9,8,4,4,6,0,7,8,6,5,9,2,6,11,5,10,17,16,11,14,19,3,10,5,9,15,15,11,13,18,8,6,5,11,13,9,10,14,7,3,7,4,3,2,8,7,14,11,6,10,15,6,7,6,4,9,9,11,6,4,5,3,7,5,11,5,2
6,14,21,27,23,33,41,47,24,34,33,30,23,31,24,18,21,27,22,16,9,17,24,20,30,38,45,22,32,31,27,22,30,22,15,21,26,21,15,7,14,12,22,29,36,15,24,22,19,16,22,15,9,17,21,15,11,7,5,14,22,28,9,17,15,12,12,17,10,7,15,16,12,11,5,8,15,22,8,12,10,6,12,12,8,10,17,15,13,14,10,17,24,4,12,10,7,8,11,4,5,11,11,8,9,7,14,9,4,2,3,12,7,9,15,17,12,13,17,6,17,7,7,10,19,11,16,23,23,17,20,25,23,13,14,17,25,17,22,29,29,23,26,31,10,9,6,4,7,0,6,8,7,4,8,2,5,12,4,9,16,16,10,13,18,3,11,5,8,15,16,10,12,17,9,6,6,12,14,10,10,14,8,4,7,4,4,1,6,7,14,12,5,9,15,6,8,6,4,8,8,11,6,4,6,3,6,5,11,5,2
6,14,21,26,25,37,47,54,25,30,25,20,23,24,17,11,20,22,15,10,8,15,20,20,32,42,49,20,25,19,14,19,21,13,6,18,19,13,8,6,11,12,24,34,42,14,18,12,6,14,15,7,4,15,15,10,8,5,6,18,27,35,9,12,6,2,11,11,7,9,14,13,11,12,4,13,23,30,8,9,5,6,12,11,11,14,16,15,15,17,12,21,29,4,6,1,5,8,7,9,14,13,11,12,15,9,17,12,7,12,18,16,14,20,26,21,18,23,27,7,21,17,22,27,24,23,29,35,29,27,32,36,29,24,30,35,32,30,37,43,36,34,39,44,4,2,7,4,3,8,14,9,7,10,14,5,11,8,6,12,18,13,11,15,19,5,6,5,7,13,11,9,11,14,9,9,5,8,12,11,9,11,1,6,13,5,2,7,12,7,14,6,4,9,14,6,7,7,3,6,12,13,7,3,2,5,10,6,11,5,2
